name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Candidatus Phytoplasma mali	37692	species	601943	8	1	0.0
Enterococcus casseliflavus	37734	species	3427276	7	0	0.0
Rhodococcus opacus	37919	species	8880502	8	0	0.0
Bartonella henselae	38323	species	3858658	1	0	0.0
Acholeplasma palmae	38986	species	1554229	56	8	0.0
[Eubacterium] eligens	39485	species	2831389	29	4	0.0
[Eubacterium] rectale	39491	species	3449685	2	0	0.0
Mesorhizobium ciceri	39645	species	6838036	16	0	0.0
Sulfurimonas denitrificans	39766	species	2201561	19	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	11	0	0.0
Dialister pneumosintes	39950	species	1274073	31	30	0.0
Erythrobacter litoralis	39960	species	3151875	7	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	2	0	0.0
Acinetobacter johnsonii	40214	species	4081329	12	5	0.0
Stenotrophomonas maltophilia	40324	species	6512435	1	0	0.0
Leptotrichia buccalis	40542	species	2465610	4	0	0.0
Xenorhabdus bovienii	40576	species	4523083	12	1	0.0
Xenorhabdus poinarii	40577	species	3659523	14	3	0.0
Borrelia duttonii	40834	species	1574881	1	0	0.0
Brevundimonas	41275	genus	0	2	0	0.0
Bradyrhizobiaceae	41294	family	0	1	0	0.0
Streptomyces sampsonii	42239	species	7070328	1	0	0.0
Roseobacter litoralis	42443	species	4745450	10	0	0.0
Marinovum algicola	42444	species	5252390	10	0	0.0
Ammonifex degensii	42838	species	2157067	18	0	0.0
Rickettsia felis	42862	species	1587240	5	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	5	0	0.0
Butyrivibrio proteoclasticus	43305	species	4404886	2	0	0.0
Pseudomonas denitrificans	43306	species	5696307	5	0	0.0
Kutzneria albida	43357	species	9874926	18	0	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	5	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	5	0	0.0
Jonesia denitrificans	43674	species	2749646	1	1	0.0
Rhodococcus equi	43767	species	5043170	6	0	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	3	1	0.0
Polynucleobacter	44013	genus	0	1	0	0.0
Paenibacillus durus	44251	species	5814491	2	1	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	4	0	0.0
Borrelia recurrentis	44449	species	1242163	1	0	0.0
Nitrosomonas communis	44574	species	4067838	2	0	0.0
Nitrosomonas ureae	44577	species	3307820	10	0	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	7	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	7	3	0.0
Mycoplasma bovoculi	45362	species	760240	1	0	0.0
Hyphomicrobiaceae	45401	family	0	14	0	0.0
Psychrobacter urativorans	45610	species	2931580	1	0	0.0
Desulfohalobium retbaense	45663	species	2909567	71	8	0.0
Staphylococcus pasteuri	45972	species	2559946	2	0	0.0
Anabaena sp. 90	46234	species	5305675	2	0	0.0
Spirochaeta africana	46355	species	3285855	4	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	3	0	0.0
Leptolyngbya	47251	genus	0	2	0	0.0
Borrelia miyamotoi	47466	species	922629	1	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	13	0	0.0
Bibersteinia trehalosi	47735	species	2411529	4	1	0.0
Pseudomonas azotoformans	47878	species	6859618	1	0	0.0
Pseudomonas corrugata	47879	species	6124363	5	0	0.0
Pseudomonas fulva	47880	species	4920769	1	0	0.0
Microbulbifer	48073	genus	0	1	0	0.0
Acinetobacter pittii	48296	species	6018266	13	0	0.0
Xanthomonas fragariae	48664	species	8565300	3	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	6	1	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	8	0	0.0
Desulfitobacterium hafniense	49338	species	5503334	5	0	0.0
Syntrophobotulus glycolicus	51197	species	3406739	26	0	0.0
Wigglesworthia glossinidia	51229	species	711269	92	82	0.0
Aerococcus urinaeequi	51665	species	4067667	12	0	0.0
Tetragenococcus halophilus	51669	species	2476095	25	10	0.0
Prevotella dentalis	52227	species	3350206	6	0	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	34	0	0.0
Caldicellulosiruptor lactoaceticus	52766	species	2674809	21	0	0.0
Actinomyces meyeri	52773	species	2049088	17	2	0.0
Enterococcus durans	53345	species	6143683	5	0	0.0
Enterococcus mundtii	53346	species	3351060	5	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	12	2	0.0
Pseudomonas citronellolis	53408	species	14631203	7	1	0.0
Pseudomonas resinovorans	53412	species	6484828	5	0	0.0
Xanthomonas axonopodis	53413	species	5343358	1	0	0.0
Treponema paraluiscuniculi	53435	species	1133390	1	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Nakamurella multipartita	53461	species	6060298	1	0	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	17	1	0.0
Octadecabacter	53945	genus	0	3	0	0.0
Octadecabacter arcticus	53946	species	5478249	4	0	0.0
Flavobacterium branchiophilum	55197	species	3563292	373	1	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	34	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	23	18	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	14	0	0.0
Dehalobacter restrictus	55583	species	2943336	20	0	0.0
Bartonella clarridgeiae	56426	species	1522743	1	0	0.0
Xanthomonas sacchari	56458	species	5006106	1	0	0.0
Shewanella frigidimarina	56812	species	4845257	5	2	0.0
Psychroflexus torquis	57029	species	4321832	1	1	0.0
Burkholderia thailandensis	57975	species	9210179	1	0	0.0
Colwellia sp. MT41	58049	species	4337945	2	0	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	2	1	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	128	120	0.0
Desulfovibrio alaskensis	58180	species	3730232	49	0	0.0
Actinotignum schaalii	59505	species	2159306	2	1	0.0
Desulfotomaculum reducens	59610	species	3608104	2	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	14	0	0.0
Alcanivorax borkumensis	59754	species	3120143	1	0	0.0
Paenibacillus peoriae	59893	species	6219815	1	0	0.0
Shewanella amazonensis	60478	species	4306142	3	1	0.0
Shewanella sp. MR-4	60480	species	4706287	2	0	0.0
Shewanella sp. MR-7	60481	species	4799109	2	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	18	0	0.0
Desulfobacca acetoxidans	60893	species	3282536	12	2	0.0
Sanguibacter keddieii	60920	species	4253413	1	0	0.0
Dehalococcoides mccartyi	61435	species	1417114	2	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	8	0	0.0
Acholeplasma brassicae	61635	species	1877792	2	0	0.0
Serratia rubidaea	61652	species	4922834	1	0	0.0
Borreliella valaisiana	62088	species	992695	1	0	0.0
Acidiphilium multivorum	62140	species	4214744	3	0	0.0
Shewanella baltica	62322	species	5379488	2	0	0.0
Azoarcus sp. BH72	62928	species	4376040	4	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	13	0	0.0
Zobellia galactanivorans	63186	species	5521712	1	1	0.0
Sodalis glossinidius	63612	species	4292502	1	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	5	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	9	0	0.0
Borreliella bissettii	64897	species	1403443	1	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	518	7	0.0
Pseudomonas knackmussii	65741	species	6162905	5	0	0.0
Wolbachia sp. wRi	66084	species	1445873	4	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	18	2	0.0
Citrobacter rodentium	67825	species	5444283	5	5	0.0
Actinobacillus succinogenes	67854	species	2319663	237	0	0.0
Mesorhizobium	68287	genus	0	15	0	0.0
Cupriavidus basilensis	68895	species	8421483	10	2	0.0
Deinococcus geothermalis	68909	species	3247018	1	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Caulobacter henricii	69395	species	3957288	1	0	0.0
Orientia	69474	genus	0	2	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Selenomonas sputigena	69823	species	2568361	3	0	0.0
Macrococcus caseolyticus	69966	species	2219737	109	1	0.0
Staphylococcus condimenti	70255	species	2659676	1	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Shewanella oneidensis	70863	species	5131424	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	22	0	0.0
Waddlia chondrophila	71667	species	2131905	1	0	0.0
Ectothiorhodospiraceae	72276	family	0	1	0	0.0
Helicobacteraceae	72293	family	0	1	0	0.0
Campylobacteraceae	72294	family	0	1	0	0.0
Thiocystis violascens	73141	species	5017071	19	0	0.0
Thermaerobacter marianensis	73919	species	2844696	12	0	0.0
Photobacterium profundum	74109	species	6403280	1	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	2	1	0.0
Maricaulis maris	74318	species	3368780	10	1	0.0
Pseudomonas balearica	74829	species	4383480	4	0	0.0
Castellaniella defragrans	75697	species	3952818	1	0	0.0
Mannheimia haemolytica	75985	species	2934797	1	0	0.0
Prevotella enoeca	76123	species	2861432	2	2	0.0
Campylobacter hominis	76517	species	1714951	7	0	0.0
Roseateles depolymerans	76731	species	5681722	8	1	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Myroides odoratimimus	76832	species	4457748	27	0	0.0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	2	0	0.0
Helicobacter typhlonius	76936	species	1920832	3	1	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	5	0	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	3	0	0.0
Parascardovia denticolens	78258	species	1890857	9	1	0.0
Scardovia inopinata	78259	species	1797862	6	0	0.0
Asticcacaulis excentricus	78587	species	4308776	1	0	0.0
Desulfosporosinus meridiei	79209	species	4873567	4	3	0.0
Chitinophaga pinensis	79329	species	9127347	1	1	0.0
Denitrobacterium detoxificans	79604	species	2446250	7	2	0.0
Thioflavicoccus mobilis	80679	species	4137521	108	25	0.0
Haliangium ochraceum	80816	species	9446314	27	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	22	1	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	6	0	0.0
Delftia acidovorans	80866	species	6767514	5	0	0.0
Acidovorax avenae	80867	species	5482170	5	0	0.0
Acidovorax citrulli	80869	species	5352772	5	0	0.0
Treponema brennaborense	81028	species	3055580	2	1	0.0
Hyphomonas neptunium	81032	species	3705021	12	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	37	0	0.0
Aminobacterium colombiense	81468	species	1980592	7	1	0.0
Frateuria aurantia	81475	species	3603458	60	2	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	1	1	0.0
Pragia fontium	82985	species	4094629	1	0	0.0
Mycobacterium immunogenum	83262	species	11178626	5	0	0.0
Aminobacter aminovorans	83263	species	6890726	26	0	0.0
gamma proteobacterium HdN1	83406	species	4587455	9	8	0.0
Myxococcus stipitatus	83455	species	10350586	14	0	0.0
Parachlamydia acanthamoebae	83552	species	3072383	1	0	0.0
Chlamydia psittaci	83554	species	1253830	1	0	0.0
Chlamydia abortus	83555	species	2288889	1	0	0.0
Chlamydia caviae	83557	species	1181356	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	1	0	0.0
Clostridium aceticum	84022	species	4207037	80	0	0.0
Clostridium autoethanogenum	84023	species	8704651	123	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	21	3	0.0
Slackia heliotrinireducens	84110	species	3165038	2	0	0.0
Eggerthella lenta	84112	species	3632260	2	0	0.0
Cryptobacterium curtum	84163	species	1617804	4	0	0.0
Hippea maritima	84405	species	1694430	16	2	0.0
Lysobacter antibioticus	84531	species	11681564	3	0	0.0
Pedobacter	84567	genus	0	1	0	0.0
Taylorella asinigenitalis	84590	species	1638559	1	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	6	0	0.0
Desulfotalea psychrophila	84980	species	3659634	513	2	0.0
Mannheimia varigena	85404	species	2201818	2	1	0.0
Bosea	85413	genus	0	2	0	0.0
Thauera sp. MZ1T	85643	species	4574586	7	1	0.0
Achromobacter xylosoxidans	85698	species	9063264	9	0	0.0
Bartonella tribocorum	85701	species	2636792	1	0	0.0
Thermacetogenium phaeum	85874	species	2939057	5	0	0.0
Chlamydia pecorum	85991	species	1105923	1	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	0	0.0
Syntrophothermus lipocalidus	86170	species	2405559	10	1	0.0
Saccharophagus degradans	86304	species	5057531	30	0	0.0
Mycoplasma dispar	86660	species	1084449	2	0	0.0
Bacillus weihenstephanensis	86662	species	5740546	1	0	0.0
Aerococcus christensenii	87541	species	1634920	10	0	0.0
Treponema primitia	88058	species	4059867	3	0	0.0
Caulobacter segnis	88688	species	4655622	1	0	0.0
Ruegeria pomeroyi	89184	species	4601048	17	0	0.0
Asaia bogorensis	91915	species	3198265	9	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	8	0	0.0
Pandoraea apista	93218	species	16769721	2	0	0.0
Pandoraea norimbergensis	93219	species	6167370	1	0	0.0
Pandoraea pnomenusa	93220	species	11008666	1	0	0.0
Pandoraea pulmonicola	93221	species	5867621	2	0	0.0
Pandoraea sputorum	93222	species	5751958	1	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	2	0	0.0
Bordetella petrii	94624	species	5287950	1	0	0.0
Burkholderia cenocepacia	95486	species	15410767	2	0	0.0
Flavobacterium psychrophilum	96345	species	7603866	4106	3	0.0
Ruegeria	97050	genus	0	1	0	0.0
Halobacteriovorax marinus	97084	species	3437906	17	5	0.0
Anaerobaculum mobile	97477	species	2160700	5	1	0.0
Bacillus sp. OxB-1	98228	species	3594618	1	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	4	0	0.0
Onion yellows phytoplasma	100379	species	853092	3	0	0.0
Chloroherpeton	100715	genus	0	1	0	0.0
Chloroherpeton thalassium	100716	species	3293456	28	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	3	0	0.0
Aequorivita sublithincola	101385	species	3520671	7	0	0.0
Burkholderia ubonensis	101571	species	22281372	1	0	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	181	122	0.0
Gloeocapsa	102231	genus	0	1	0	0.0
Nostoc sp. PCC 7120	103690	species	7211789	4	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	6	0	0.0
Bordetella hinzii	103855	species	9772861	8	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	23	15	0.0
Methylibium petroleiphilum	105560	species	4643639	9	0	0.0
Frankia casuarinae	106370	species	5433628	1	0	0.0
Cupriavidus necator	106590	species	7948767	18	10	0.0
Ensifer adhaerens	106592	species	7267502	3	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	37	4	0.0
Acinetobacter nosocomialis	106654	species	4061750	13	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	48	0	0.0
Thermoanaerobacter italicus	108150	species	2451061	2	0	0.0
Sinorhizobium medicae	110321	species	6817576	28	5	0.0
Pelotomaculum thermopropionicum	110500	species	3025375	6	0	0.0
Actinomyces radicidentis	111015	species	3051613	14	0	0.0
Muricauda ruestringensis	111501	species	3842422	2	0	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	3	0	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	2	0	0.0
Methylobacterium nodulans	114616	species	8839022	7	0	0.0
Sphingopyxis alaskensis	117207	species	3373713	3	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	2	0	0.0
Oscillatoria acuminata	118323	species	7804270	1	1	0.0
Methylobacteriaceae	119045	family	0	1	0	0.0
Aerococcus sanguinicola	119206	species	2033849	22	3	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	10	1	0.0
Marinomonas mediterranea	119864	species	4684316	7	6	0.0
Acidithiobacillus	119977	genus	0	2	0	0.0
Methylocella	120652	genus	0	14	0	0.0
Pannonibacter phragmitetus	121719	species	5669701	11	0	0.0
Bordetella trematum	123899	species	4485537	8	0	0.0
Aerococcus urinaehominis	128944	species	1831400	6	0	0.0
Syntrophothermus	129001	genus	0	1	0	0.0
Geobacillus subterraneus	129338	species	3474426	1	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	0.0
Desulfomicrobium orale	132132	species	2783374	6	0	0.0
Rhodococcus jostii	132919	species	9702737	2	0	0.0
Caldilinea aerophila	133453	species	5144873	14	12	0.0
Nitrosococcus halophilus	133539	species	4145260	261	68	0.0
Leisingera methylohalidivorans	133924	species	4650996	18	0	0.0
Olsenella uli	133926	species	2051896	1	1	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	1	0	0.0
Idiomarina loihiensis	135577	species	2839538	2	0	0.0
Bacillus endophyticus	135735	species	5313985	3	0	0.0
Leuconostoc kimchii	136609	species	2101787	5	0	0.0
Weissella cibaria	137591	species	2577731	5	0	0.0
Blastococcus saxobsidens	138336	species	4875340	2	0	0.0
Helicobacter cetorum	138563	species	1903950	2	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	5	0	0.0
Filifactor alocis	143361	species	1931012	3	0	0.0
[Eubacterium] sulci	143393	species	1739380	17	1	0.0
Rathayibacter toxicus	145458	species	4674320	24	0	0.0
Salinibacter ruber	146919	species	3710123	4	2	0.0
Carnobacterium inhibens	147709	species	2497115	18	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	23	0	0.0
Marinitoga piezophila	149715	species	2244793	1	1	0.0
Treponema azotonutricium	150829	species	3855671	2	0	0.0
Pseudopedobacter saltans	151895	species	4635236	220	14	0.0
Starkeya	152053	genus	0	14	0	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	5	0	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Sphingomonas melonis	152682	species	4196755	6	0	0.0
Kozakia baliensis	153496	species	6599181	26	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	11	0	0.0
Cellvibrio japonicus	155077	species	4576573	13	0	0.0
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Caulobacter vibrioides	155892	species	4029938	3	0	0.0
Corynebacterium imitans	156978	species	2565321	1	1	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	1	0	0.0
Chromohalobacter salexigens	158080	species	3696649	39	0	0.0
Hahella chejuensis	158327	species	7215267	98	1	0.0
Novosphingobium resinovorum	158500	species	6918128	3	0	0.0
Bifidobacterium scardovii	158787	species	3158347	20	0	0.0
Cedecea neteri	158822	species	23867322	2	0	0.0
Collimonas fungivorans	158899	species	5393313	23	6	0.0
Roseibacterium elongatum	159346	species	3555109	11	0	0.0
Paenibacillus terrae	159743	species	6083395	1	0	0.0
Acidihalobacter prosperus	160660	species	3566941	3	1	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	2	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	2	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	10	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	4	0	0.0
Blattabacterium punctulatus	164514	species	609561	1	0	0.0
Weissella koreensis	165096	species	1441470	5	0	0.0
Sphingobium	165695	genus	0	1	0	0.0
Novosphingobium	165696	genus	0	3	0	0.0
Sphingopyxis	165697	genus	0	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	3	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	3	2	0.0
Laribacter hongkongensis	168471	species	3169329	3	1	0.0
Clostridium saccharobutylicum	169679	species	5107814	3	0	0.0
Tistrella mobilis	171437	species	6512983	39	25	0.0
Thermodesulfatator indicus	171695	species	2322224	1	0	0.0
Gemmatimonas aurantiaca	173480	species	4636964	14	1	0.0
Leptospirillum ferriphilum	178606	species	2368371	347	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	5	0	0.0
Delftia tsuruhatensis	180282	species	7195716	8	3	0.0
Desulfococcus oleovorans	181663	species	3944167	10	3	0.0
Desulfovibrio aespoeensis	182210	species	3629109	39	1	0.0
Kribbella flavida	182640	species	7579488	16	0	0.0
Thermodesulfobium narugense	184064	species	1898865	3	2	0.0
Corallococcus coralloides	184914	species	10080619	13	0	0.0
Desulfovibrio magneticus	184917	species	5315620	21	7	0.0
Butyrivibrio hungatei	185008	species	3386314	6	1	0.0
Paludibacter propionicigenes	185300	species	3685504	5101	4607	0.0
Marinithermus hydrothermalis	186192	species	2269167	1	1	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	3	0	0.0
Clostridiales	186802	order	0	1	0	0.0
Thermoanaerobacteraceae	186814	family	0	1	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	70	0	0.0
Methylocystis sp. SC2	187303	species	3773444	11	0	0.0
Thalassolituus oleivorans	187493	species	3842190	2	0	0.0
Pedobacter cryoconitis	188932	species	5950539	13	0	0.0
Ralstonia insidiosa	190721	species	12164766	9	0	0.0
Rhodococcus aetherivorans	191292	species	5922748	6	0	0.0
Chlorobiaceae	191412	family	0	1	0	0.0
Conexibacter woesei	191495	species	6359369	1	0	0.0
Fluviicola taffensis	191579	species	4633577	3002	105	0.0
Shewanella denitrificans	192073	species	4545906	1	0	0.0
Rhodoferax ferrireducens	192843	species	4969784	3	0	0.0
Nocardioides sp. JS614	196162	species	5293685	7	0	0.0
Actinoplanes friuliensis	196914	species	9376071	2	2	0.0
Deferribacter desulfuricans	197162	species	2542933	8	7	0.0
Azoarcus sp. CIB	198107	species	5257030	4	1	0.0
Anoxybacillus gonensis	198467	species	2803668	17	17	0.0
Methylocella silvestris	199596	species	4305430	21	0	0.0
Pseudomonas trivialis	200450	species	6452803	1	0	0.0
Pseudomonas poae	200451	species	5512241	1	0	0.0
Maize bushy stunt phytoplasma	202462	species	576118	3	0	0.0
Sulfurimonas	202746	genus	0	6	0	0.0
Sulfurimonas autotrophica	202747	species	2153198	23	4	0.0
Collimonas	202907	genus	0	3	0	0.0
Dickeya zeae	204042	species	4675379	1	1	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	13	0	0.0
Novosphingobium pentaromativorans	205844	species	5457578	3	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	12	0	0.0
Parvularcula bermudensis	208216	species	2902643	4	3	0.0
Alkaliphilus metalliredigens	208226	species	4929566	10	2	0.0
Carnobacterium sp. 17-4	208596	species	2685399	18	0	0.0
Escherichia albertii	208962	species	4679521	490	5	0
Desulfobulbaceae	213121	family	0	3	0	0.0
Halomonas campaniensis	213554	species	4074048	3	0	0.0
Alistipes finegoldii	214856	species	3734239	107	90	0.0
Treponema caldarium	215591	species	3239340	2	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	1	1	0.0
Dinoroseobacter shibae	215813	species	4417868	5	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	2	0	0.0
Polaromonas naphthalenivorans	216465	species	5366143	4	0	0.0
Stenotrophomonas rhizophila	216778	species	4198652	1	0	0.0
Bifidobacterium longum	216816	species	3655960	24	2	0.0
Spiroplasma sabaudiense	216944	species	1075953	4	4	0.0
Clostridium carboxidivorans	217159	species	5752782	3	0	0.0
Pseudomonas antarctica	219572	species	6607040	6	0	0.0
Thalassospira xiamenensis	220697	species	4768950	2	1	0.0
Treponema putidum	221027	species	2800562	1	0	0.0
Phaeobacter inhibens	221822	species	4194026	18	0	0.0
Helicobacter sp. MIT 01-6242	222136	species	1594790	44	24	0.0
Methylobacterium populi	223967	species	5848997	5	0	0.0
Geobacter bemidjiensis	225194	species	4615150	4	0	0.0
Rickettsia heilongjiangensis	226665	species	1278471	23	0	0.0
Pannonibacter	227873	genus	0	14	0	0.0
Thermovibrio ammonificans	228745	species	1759526	10	1	0.0
Aster yellows witches'-broom phytoplasma	229545	species	723970	1	0	0.0
Dyella japonica	231455	species	4831185	45	0	0.0
Belliella baltica	232259	species	4196595	9	4	0.0
Acidovorax sp. JS42	232721	species	4585154	4	0	0.0
Desulfitobacterium dichloroeliminans	233055	species	3624449	5	0	0.0
Kinetoplastibacterium blastocrithidii	233181	species	820033	3	0	0.0
Alteromonas stellipolaris	233316	species	9533996	4	0	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	5	0	0.0
Pseudomonas alkylphenolia	237609	species	5764622	8	0	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	0	0.0
Rummeliibacillus stabekisii	241244	species	3420739	1	0	0.0
Klebsiella variicola	244366	species	10894097	3	1	0.0
Nautilia profundicola	244787	species	1676444	10	8	0.0
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	7	0	0.0
Staphylococcus equorum	246432	species	8544915	3	0	0.0
Bacteroides cellulosilyticus	246787	species	7084828	30545	30195	0.0
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	944930	34	2	0.0
Microbulbifer thermotolerans	252514	species	3938396	5	0	0.0
Mahella australiensis	252966	species	3135972	11	6	0.0
Ethanoligenens harbinense	253239	species	3008576	6	2	0.0
Owenweeksia hongkongensis	253245	species	4000057	3	2	0.0
Fictibacillus arsenicus	255247	species	4055461	1	0	0.0
Chlorobaculum	256319	genus	0	9	0	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	1	0	0.0
Desulfatibacillum alkenivorans	259354	species	6517073	8	2	0.0
Dechloromonas aromatica	259537	species	4501104	25	23	0.0
Campylobacter insulaenigrae	260714	species	1465081	9	0	0.0
Psychrobacter alimentarius	261164	species	3349444	2	0	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	11	0	0.0
Paraburkholderia phytofirmans	261302	species	8214658	1	0	0.0
Kangiella koreensis	261964	species	2852073	96	45	0.0
Lysobacter gummosus	262324	species	6056618	3	0	0.0
Trichormus	264688	genus	0	1	0	0.0
Bacillus muralis	264697	species	5007018	5	0	0.0
Sulfurovum	265570	genus	0	2	0	0.0
Methylovorus glucosotrophus	266009	species	3082007	5	0	0.0
Chelativorans sp. BNC1	266779	species	4935185	70	0	0.0
Sphingopyxis granuli	267128	species	4679853	3	0	0.0
Nitratiruptor	269258	genus	0	2	0	0.0
Nitratifractor	269260	genus	0	2	0	0.0
Nitratifractor salsuginis	269261	species	2101285	7	0	0.0
Methylobacterium aquaticum	270351	species	7557960	7	0	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	11	0	0.0
Shewanella sediminis	271097	species	5517674	5	0	0.0
Nostoc punctiforme	272131	species	9059191	4	0	0.0
Chlorobaculum limnaeum	274537	species	2797276	145	0	0.0
Chlorobaculum parvum	274539	species	2289249	91	0	0.0
Collimonas arenae	279058	species	15078336	14	0	0.0
Collimonas pratensis	279113	species	11315924	14	0	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	24	2	0.0
Staphylococcus pseudintermedius	283734	species	4509494	1	0	0.0
Stackebrandtia nassauensis	283811	species	6841557	14	0	0.0
Phenylobacterium zucineum	284016	species	4379231	33	32	0.0
Alcanivorax dieselolei	285091	species	4928223	14	2	0.0
Sulfuricurvum	286130	genus	0	1	0	0.0
Alteromonas addita	287094	species	4649146	4	0	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	2	0	0.0
[Clostridium] clariflavum	288965	species	4897678	14	2	0.0
Bacteroides helcogenes	290053	species	3998906	167	9	0.0
Jannaschia sp. CCS1	290400	species	4404049	8	0	0.0
Photorhabdus asymbiotica	291112	species	5094138	4	0	0.0
Thermosediminibacter oceani	291990	species	2280035	2	0	0.0
Ruegeria sp. TM1040	292414	species	4153699	17	0	0.0
Flavonifractor plautii	292800	species	3818500	77	7	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	4	0	0.0
