name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	1	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	5	0	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	1	0	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	1	0	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	1	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	2	0	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	624	224	0.0
Selenomonas sp. oral taxon 136	713030	species	2458072	1	0	0.0
Alteromonas naphthalenivorans	715451	species	4972148	1	0	0.0
Caldicellulosiruptor obsidiansis	717609	species	2532343	47	0	0.0
Acidovorax ebreus	721785	species	3796573	2	0	0.0
Delftia sp. Cs1-4	742013	species	6685842	3	0	0.0
Sphingobacterium sp. 21	743722	species	6226409	122	49	0.0
Azoarcus sp. KH32C	748247	species	5818755	1	0	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	4	1	0.0
Sulfuritalea hydrogenivorans	748811	species	3802648	1	0	0.0
Winogradskyella sp. PG-2	754409	species	3811479	18	1	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	25	2	0.0
Methylophaga frappieri	754477	species	2745290	82	43	0.0
Clostridium sp. BNL1100	755731	species	4613747	15	0	0.0
Burkholderia sp. RPE64	758793	species	6964487	1	0	0.0
Burkholderia sp. RPE67	758796	species	8685756	1	0	0.0
Weissella ceti	759620	species	4135763	3	0	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	5	0	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	2	0	0.0
Thermincola potens	863643	species	3157416	2	0	0.0
Terriglobus saanensis	870903	species	5095226	2	0	0.0
Peptoniphilus sp. 1-1	875453	species	1601846	3	0	0.0
Shinella sp. HZN7	879274	species	7354253	1	0	0.0
Mageeibacillus indolicus	884684	species	1809746	63	6	0.0
Plautia stali symbiont	891974	species	4092852	98	88	0.0
Caldanaerobacter subterraneus	911092	species	2689445	3	1	0.0
Kangiella geojedonensis	914150	species	2495242	41	0	0.0
Methylobacterium sp. AMS5	925818	species	5599206	1	0	0.0
Sandaracinus amylolyticus	927083	species	10327335	120	93	0.0
Pseudomonas brassicacearum	930166	species	13594158	5	1	0.0
Rhodococcus sp. p52	935199	species	5413283	8	0	0.0
Desulfurispirillum indicum	936456	species	2928377	29	4	0.0
Marinomonas posidonica	936476	species	3899940	2	0	0.0
Granulicella mallensis	940614	species	6237577	3	0	0.0
Granulicella tundricola	940615	species	5503984	2	0	0.0
Paraburkholderia sprentiae	948107	species	7829542	1	0	0.0
Leuconostoc sp. C2	979982	species	1877273	3	0	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	18	7	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	2	0	0.0
Staphylococcus agnetis	985762	species	2503399	94	0	0.0
Polymorphum	991903	genus	0	3	0	0.0
Polymorphum gilvum	991904	species	4718963	5	0	0.0
Candidatus Kinetoplastibacterium galatii	994695	species	822140	2	0	0.0
Candidatus Kinetoplastibacterium oncopeltii	994696	species	810172	2	0	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	54	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	1	0	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	29	0	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	4	0	0.0
Campylobacter volucris	1031542	species	1517949	1	0	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	18	0	0.0
Rhodococcus sp. WB1	1033922	species	6148559	8	0	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	1	0	0.0
Candidatus Moranella endobia	1048758	species	538248	1	1	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	4	0	0.0
Thiolapillus brandeum	1076588	species	3153637	29	6	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	4	1	0.0
Persicobacter sp. JZB09	1085624	species	8251744	1	1	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	1	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	1	0	0.0
Burkholderia sp. YI23	1097668	species	8896411	1	0	0.0
Rickettsia philipii	1105106	species	1287740	13	0	0.0
Chromobacterium vaccinii	1108595	species	5041230	3	0	0.0
Elizabethkingia anophelis	1117645	species	7985304	14	0	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	1	0	0.0
Magnetococcus marinus	1124597	species	4719581	9	1	0.0
Rhizobium sp. NT-26	1125847	species	4577425	1	1	0.0
Dehalobacter sp. CF	1131462	species	3092048	19	0	0.0
Melioribacter roseus	1134405	species	3300414	1	0	0.0
Klebsiella michiganensis	1134687	species	29869212	1	0	0.0
Kangiella sediminilitoris	1144748	species	2496140	44	2	0.0
Dehalobacter sp. DCA	1147129	species	3069953	19	0	0.0
Enterobacteria phage HK630	1147146	species	47090	1	0	8.54614e-11
Enterobacteria phage HK629	1147148	species	47288	1	0	2.39091e-11
Acinetobacter oleivorans	1148157	species	4152543	2	0	0.0
Thermotoga sp. Cell2	1157947	species	1749904	1	0	0.0
Thermotoga sp. 2812B	1157948	species	1843731	1	0	0.0
Kosakonia sacchari	1158459	species	4902066	2	0	0.0
Cronobacter condimenti	1163710	species	4499482	1	0	0.0
Enterobacter sp. R4-368	1166130	species	5155034	2	0	0.0
Sphingomonas sp. NIC1	1167641	species	3660563	2	0	0.0
Draconibacterium orientale	1168034	species	5132075	361	55	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	1	0	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	2	0	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	1	0	0.0
Niabella ginsenosidivorans	1176587	species	5627734	5	0	0.0
Agrobacterium fabrum	1176649	species	5674258	1	0	0.0
Komagataeibacter medellinensis	1177712	species	3513191	22	0	0.0
Halomonas huangheensis	1178482	species	4757486	2	0	0.0
Paenibacillus swuensis	1178515	species	5012599	8	0	0.0
Blattabacterium sp. (Blaberus giganteus)	1186051	species	632588	2	0	0.0
Snodgrassella alvi	1196083	species	2527978	2	0	0.0
Cloacibacillus porcorum	1197717	species	3585187	15	2	0.0
Geobacter daltonii	1203471	species	4304501	1	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	3	0	0.0
Burkholderia pseudomultivorans	1207504	species	7956789	1	0	0.0
Celeribacter indicus	1208324	species	4969388	4	0	0.0
Octadecabacter antarcticus	1217908	species	4875481	3	1	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	2	0	0.0
Azospirillum humicireducens	1226968	species	3181617	6	0	0.0
Salimicrobium jeotgali	1230341	species	2776927	5	0	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	2	0	0.0
Campylobacter iguaniorum	1244531	species	5108357	1	0	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	5	0	0.0
Pseudohongiella spirulinae	1249552	species	3345119	1	0	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	3	2	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Edwardsiella piscicida	1263550	species	3891903	1	0	0.0
Altererythrobacter atlanticus	1267766	species	3475106	2	0	0.0
Liberibacter crescens	1273132	species	1513389	47	0	0.0
Bradyrhizobium icense	1274631	species	8322773	2	0	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	1	0	0.0
Planktomarina temperata	1284658	species	3288122	3	1	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	4	2	0.0
Myxococcus hansupus	1297742	species	9490432	3	0	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	625	73	0.0
Flavobacterium sp. PK15	1306519	species	3851214	17	0	0.0
Alcanivorax pacificus	1306787	species	4168427	6	2	0.0
Salinispira pacifica	1307761	species	3782798	53	1	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	3	0	0.0
Acinetobacter equi	1324350	species	3054269	2	0	0.0
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Kosmotoga pacifica	1330330	species	2169170	2	1	0.0
Bordetella pseudohinzii	1331258	species	4558891	7	0	0.0
Defluviimonas alba	1335048	species	4987611	1	0	0.0
Spiribacter sp. UAH-SP71	1335757	species	1926631	38	0	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	14	13	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	1	0	0.0
Geobacter anodireducens	1340425	species	3666014	1	0	0.0
Geobacillus sp. JF8	1345697	species	3486308	4	0	0.0
Aureimonas sp. AU20	1349819	species	5210858	11	0	0.0
Dyella jiangningensis	1379159	species	5396991	36	0	0.0
Rufibacter sp. DG15C	1379909	species	4143738	2	1	0.0
Rufibacter sp. DG31D	1379910	species	4820793	1	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	8	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	2	2	0.0
Celeribacter marinus	1397108	species	3096705	6	0	0.0
Bacteroidales bacterium CF	1400053	species	2657245	477	300	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	2	1	0.0
Hymenobacter sp. DG5B	1411621	species	4868852	22	2	0.0
endosymbiont of Llaveia axin axin	1415657	species	309299	4	0	0.0
Marinobacter salarius	1420917	species	4616532	1	0	0.0
Geosporobacter ferrireducens	1424294	species	5817221	28	4	0.0
Hyphomicrobium nitrativorans	1427356	species	3653837	4	0	0.0
Candidatus Thioglobus singularis	1427364	species	1714148	4	2	0.0
Mucinivorans hirudinis	1433126	species	3149227	21	6	0.0
Candidatus Symbiobacter mobilis	1436290	species	2991840	3	2	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	1	1	0.0
Gynuella sunshinyii	1445505	species	6475959	42	8	0.0
Hymenobacter swuensis	1446467	species	5252070	1	0	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	4	0	0.0
Sediminicola sp. YIK13	1453352	species	3569807	6	6	0.0
Octadecabacter temperatus	1458307	species	3264628	1	0	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	2	0	0.0
Comamonadaceae bacterium B1	1458426	species	2623236	2	0	0.0
Myroides sp. ZB35	1458492	species	4065010	42	0	0.0
Burkholderia sp. 2002721687	1468409	species	7285824	1	0	0.0
Burkholderiales bacterium GJ-E10	1469502	species	3276549	1	0	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	7	0	0.0
Basilea psittacipulmonis	1472345	species	1959069	3	1	0.0
Nonlabens sp. MIC269	1476901	species	2884293	3	3	0.0
Methylobacterium sp. C1	1479019	species	6459145	3	0	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	3	0	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	2	1	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	2	1	0.0
Flavobacterium gilvum	1492737	species	4402594	7857	0	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	8	1	0.0
Candidatus Evansia muelleri	1495769	species	357498	6	2	0.0
Campylobacter sp. RM16704	1500960	species	1557536	1	0	0.0
Burkholderia territorii	1503055	species	6902370	1	0	0.0
Halomonas sp. KO116	1504981	species	5168360	1	0	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	2	0	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	2	0	0.0
Geobacillus sp. LC300	1519377	species	3532580	3	0	0.0
Pseudohongiella	1524249	genus	0	1	0	0.0
Lacimicrobium alkaliphilum	1526571	species	4378835	2	0	0.0
Bosea vaviloviae	1526658	species	6713548	43	0	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	1	1	0.0
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	61	1	0.0
Methylomonas denitrificans	1538553	species	5172098	21	2	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	17	1	0.0
Treponema sp. OMZ 838	1539298	species	2708067	1	1	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	18	5	0.0
Sedimenticola thiotaurini	1543721	species	3962284	2	0	0.0
Francisella sp. FSC1006	1547445	species	2015987	2	0	0.0
Haematospirillum jordaniae	1549855	species	2467625	15	1	0.0
Sphingomonas taxi	1549858	species	4061902	1	0	0.0
Limnochorda pilosa	1555112	species	3817036	3	0	0.0
Sphingomonas panacis	1560345	species	5322941	4	0	0.0
Curtobacterium sp. MR_MD2014	1561023	species	3443800	8	0	0.0
Mycobacterium sp. QIA-37	1561223	species	4855372	4	0	0.0
Fermentimonas caenicola	1562970	species	2808926	6	1	0.0
Rhodococcus sp. B7740	1564114	species	5341557	1	0	0.0
Carnobacterium sp. CP1	1564681	species	2614401	4	0	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	69	66	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	1	0	0.0
Halocynthiibacter arcticus	1579316	species	4376120	2	0	0.0
Wenzhouxiangella marina	1579979	species	3675202	7	0	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	1	0	0.0
Fusobacterium hwasookii	1583098	species	2496436	2	0	0.0
Myroides sp. A21	1583100	species	4155464	42	0	0.0
Helicobacter himalayensis	1591088	species	1829936	4	1	0.0
Desulfuromonas soudanensis	1603606	species	3958620	3	0	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	1	0	0.0
Candidatus Filomicrobium marinum	1608628	species	7939883	4	0	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	8	0	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	8	0	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	2	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	2	0	0.0
Dermabacter vaginalis	1630135	species	2392314	1	0	0.0
Acetobacter sp. SLV-7	1633874	species	3106397	2	0	0.0
Citromicrobium sp. JL477	1634516	species	3258499	1	1	0.0
Chania multitudinisentens	1639108	species	5488183	1	0	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	1	0	0.0
Petrimonas mucosa	1642646	species	3717632	487	140	0.0
Devosia sp. H5989	1643450	species	4594249	11	0	0.0
Maribacter sp. 1_2014MBL_MicDiv	1644130	species	4399611	1	0	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	3	0	0.0
Pseudomonas sp. CCOS 191	1649877	species	6012947	1	0	0.0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	12	0	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	3	0	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	1	0	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	150	0	0.0
Labrenzia sp. CP4	1674922	species	6051301	15	0	0.0
Massilia sp. NR 4-1	1678028	species	6361416	7	3	0.0
Limnohabitans sp. 103DPR2	1678129	species	2948795	4	0	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	1	0	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	1	0	0.0
Enterobacter sp. FY-07	1692238	species	5138701	1	0	0.0
Microbacterium sp. CGR1	1696072	species	3634864	6	0	0.0
Bordetella sp. H567	1697043	species	5532470	2	0	0.0
Oblitimonas alkaliphila	1697053	species	14141857	1	1	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	1	0	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	1	0	0.0
Faecalibaculum rodentium	1702221	species	2542486	1	1	0.0
Chelatococcus sp. CO-6	1702325	species	5243734	2	1	0.0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	2	0	0.0
Capnocytophaga sp. oral taxon 323	1705617	species	2614527	1	0	0.0
Massilia sp. WG5	1707785	species	6267305	3	0	0.0
Desulfovibrio sp. J2	1716143	species	3966573	3	0	0.0
Psychrobacter sp. AntiMn-1	1720344	species	3138120	1	0	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	23	23	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	28	0	0.0
Methylomonas sp. DH-1	1727196	species	5127407	19	0	0.0
Devosia sp. A16	1736675	species	5032994	11	0	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	1	0	0.0
Marinobacter sp. LQ44	1749259	species	4435564	1	0	0.0
Caulobacteraceae bacterium OTSz_A_272	1759059	species	3732719	1	0	0.0
Streptococcus sp. A12	1759399	species	1874337	1	0	0.0
Serratia sp. YD25	1759437	species	5117644	1	0	0.0
Flavobacterium sp. LPB0076	1763534	species	3027315	630	0	0.0
Hydrogenophaga sp. LPB0072	1763535	species	4944132	15	4	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	1	0	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	2	1	0.0
Microbulbifer sp. CCB-MM1	1769779	species	3864326	2	0	0.0
Arthrobacter sp. ATCC 21022	1771959	species	4434904	1	0	0.0
Polaribacter vadi	1774273	species	3809314	37	0	0.0
Alteromonas sp. Mac1	1777491	species	4696291	1	0	0.0
Candidatus Hoaglandella endobia	1778263	species	636713	1	1	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	6	3	0.0
Pseudomonas sp. L10.10	1788301	species	5149788	3	0	0.0
Acinetobacter sp. BRTC-1	1789224	species	3741098	1	0	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	34	0	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	6	0	0.0
Burkholderia sp. PAMC 26561	1795043	species	7431919	1	0	0.0
Variovorax sp. PAMC 28711	1795631	species	4316152	2	0	0.0
Burkholderia sp. PAMC 28687	1795874	species	6881273	1	0	0.0
Bacteroides sp. I48	1796613	species	4839918	393	2	0.0
Blautia sp. YL58	1796616	species	5128792	3	0	0.0
Haematospirillum	1804663	genus	0	3	0	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	1	0	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	1	0	0.0
Gammaproteobacteria bacterium TR3.2	1810504	species	3243537	2	1	0.0
Streptococcus pantholopis	1811193	species	2241302	1	1	0.0
Geobacillus sp. JS12	1813182	species	3721489	1	0	0.0
Shigella sp. PAMC 28760	1813821	species	4558287	146	0	1.20776e-05
Colwellia sp. PAMC 20917	1816218	species	4683314	2	0	0.0
Marinobacterium sp. ST58-10	1821621	species	5191608	1	0	0.0
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	3	0	0.0
Streptococcus marmotae	1825069	species	2322791	1	1	0.0
Brevundimonas sp. GW460-12-10-14-LB2	1827469	species	3263775	1	1	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	6	1	0.0
Ruminiclostridium sp. KB18	1834198	species	3802817	188	23	0.0
Parabacteroides sp. YL27	1834200	species	3306456	172	137	0.0
Burkholderiales bacterium YL45	1834205	species	2923068	10	10	0.0
Acidovorax sp. RAC01	1842533	species	4574859	2	0	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	25	10	0.0
Bosea sp. RAC05	1842539	species	5620120	44	0	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	1	0	0.0
Sphingobium sp. RAC03	1843368	species	4369746	1	0	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	27	0	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	2	0	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	3	0	0.0
Pseudomonas sp. A3(2016)	1853130	species	6823539	1	0	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	1	0	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	4	1	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	19	0	0.0
Rhizobium sp. S41	1869170	species	5524367	1	0	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	1	1	0.0
Marinobacter sp. Hb8	1874317	species	4121005	1	0	0.0
Selenomonas sp. oral taxon 920	1884263	species	2440121	1	0	0.0
Streptococcus himalayensis	1888195	species	2275471	2	0	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	8	0	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	3	1	0.0
Jeongeupia sp. USM3	1906741	species	3788814	4	3	0.0
Actinomyces sp. VUL4_3	1912795	species	2207832	1	0	0.0
